severity;event_name;event_id;city;country;address;latitude;longitude;issues;distance_to_city_km;distance_to_address_km;confidence_score;suggested_latitude;suggested_longitude;recommended_action
clean;Triathlon Festival Rheinhessen;triathlon-festival-rheinhessen-worrstadt-16-08-2026;Wörrstadt;Germany;Wörrstadt, Germany;49.832;8.106;;1.1;;0.95;;;No pin action required.
clean;3. Edermünder Triathlon;3-edermunder-triathlon-edermunde-16-08-2026;Edermünde;Germany;Edermünde, Germany;51.216;9.414;;0.8;;0.95;;;No pin action required.
clean;31. Ilmenauer Teamtriathlon 2026;31-ilmenauer-teamtriathlon-2026-ilmenau-19-08-2026;Ilmenau;Germany;Ilmenau, Germany;50.741;10.944;;6.4;;0.95;;;No pin action required.
clean;42. Viernheimer V-Card-Triathlon;42-viernheimer-v-card-triathlon-viernheim-22-08-2026;Viernheim;Germany;Viernheim, Germany;49.547;8.584;;0.9;;0.95;;;No pin action required.
clean;36. Elm-Lappwald Triathlon;36-elm-lappwald-triathlon-helmstedt-22-08-2026;Helmstedt;Germany;Helmstedt, Germany;52.171;10.976;;6.7;;0.95;;;No pin action required.
clean;Marathoncross um den Messerpokal;marathoncross-um-den-messerpokal-bad-liebenstein-20-06-2026;Bad Liebenstein;Germany;Bad Liebenstein, Germany;50.8183801;10.3491578;;1.0;;0.95;;;No pin action required.
clean;Losheimer Trailfest;losheimer-trailfest-losheim-am-see-27-06-2026;Losheim am See;Germany;Losheim am See, Germany;49.5082531;6.7447054;;0.0;;0.95;;;No pin action required.
clean;B. BRAUN Marathon;b-braun-marathon-tuttlingen-28-06-2026;Tuttlingen;Germany;Tuttlingen, Germany;47.9844315;8.8186606;;0.0;;0.95;;;No pin action required.
clean;Maintal Ultratrail;maintal-ultratrail-veitshochheim-18-07-2026;Veitshöchheim;Germany;Veitshöchheim, Germany;49.8324007;9.8723628;;1.5;;0.95;;;No pin action required.
clean;Sachsenwaldlauf;sachsenwaldlauf-schwarzenbek-06-09-2026;Schwarzenbek;Germany;Schwarzenbek, Germany;53.503122;10.4785643;;0.0;;0.95;;;No pin action required.
clean;Südthüringentrail;sudthuringentrail-suhl-12-09-2026;Suhl;Germany;Suhl, Germany;50.6086518;10.6926437;;0.0;;0.95;;;No pin action required.
clean;LIWA-LaufEvent;liwa-laufevent-lichtenwald-hegenlohe-18-04-2027;Lichtenwald-Hegenlohe;Germany;Lichtenwald-Hegenlohe, Germany;48.7338334;9.4766259;;2.1;;0.95;;;No pin action required.
clean;Meldorfer Brückenlauf;meldorfer-bruckenlauf-meldorf-01-05-2027;Meldorf;Germany;Meldorf, Germany;54.08988;9.070633;;0.0;;0.95;;;No pin action required.
clean;Vatertagslauf in Rhaunen;vatertagslauf-in-rhaunen-rhaunen-06-05-2027;Rhaunen;Germany;Rhaunen, Germany;49.8642489;7.3442701;;0.0;;0.95;;;No pin action required.
clean;Gutenberg Halbmarathon Mainz;gutenberg-halbmarathon-mainz-mainz-09-05-2027;Mainz;Germany;Mainz, Germany;49.9995205;8.2736253;;0.0;;0.95;;;No pin action required.
clean;Gerolsteiner Helgoland Marathon;gerolsteiner-helgoland-marathon-helgoland-22-05-2027;Helgoland;Germany;Helgoland, Germany;54.1820608;7.8876314;;0.5;;0.95;;;No pin action required.
clean;Sevilla Marathon;sevilla-marathon-sevilla-21-02-2027;Sevilla;Spain;Sevilla, Spain;37.383606;-5.97997;;1.5;;0.95;;;No pin action required.
clean;Malta Marathon;malta-marathon-mdina-28-02-2027;Mdina;Malta;Mdina, Malta;35.8858923;14.4025288;;0.0;;0.95;;;No pin action required.
clean;Barcelona Marathon;barcelona-marathon-barcelona-14-03-2027;Barcelona;Spain;Barcelona, Spain;41.403614;2.153082;;3.1;;0.95;;;No pin action required.
clean;Rome Marathon;rome-marathon-rom-14-03-2027;Rom;Italy;Rom, Italy;41.8933203;12.4829321;;0.0;;0.95;;;No pin action required.
clean;Linz Donau Marathon;linz-donau-marathon-linz-11-04-2027;Linz;Austria;Linz, Austria;48.251885;14.3820384;;9.3;;0.95;;;No pin action required.
clean;Madrid Marathon;madrid-marathon-madrid-25-04-2027;Madrid;Spain;Madrid, Spain;40.4174111;-3.7227046;;1.6;;0.95;;;No pin action required.
clean;London Marathon;london-marathon-london-25-04-2027;London;UK;London, UK;51.5074456;-0.1277653;;0.0;;0.95;;;No pin action required.
clean;Innsbruck Alpine Trailrun;innsbruck-alpine-trailrun-innsbruck-05-05-2027;Innsbruck;Austria;Innsbruck, Austria;47.2695153;11.3971372;;0.6;;0.95;;;No pin action required.
clean;Generali Genf Marathon;generali-genf-marathon-genf-08-05-2027;Genf;Switzerland;Genf, Switzerland;46.2017559;6.1466014;;0.0;;0.95;;;No pin action required.
clean;Kopenhagen Marathon;kopenhagen-marathon-kopenhagen-09-05-2027;Kopenhagen;Denmark;Kopenhagen, Denmark;55.6867243;12.5700724;;0.0;;0.95;;;No pin action required.
clean;Swiss Irontrail;swiss-irontrail-savognin-27-06-2026;Savognin;Switzerland;Savognin, Switzerland;46.5969026;9.5980124;;0.0;;0.95;;;No pin action required.
clean;Bernina Gletschermarathon;bernina-gletschermarathon-pontresina-03-07-2026;Pontresina;Switzerland;Pontresina, Switzerland;46.489993;9.9042965;;0.0;;0.95;;;No pin action required.
clean;Silvrettatrailrun 3000;silvrettatrailrun-3000-ischgl-10-07-2026;Ischgl;Austria;Ischgl, Austria;47.0120228;10.2913166;;0.0;;0.95;;;No pin action required.
clean;Gletscher Trailrun;gletscher-trailrun-obergurgl-16-07-2026;Obergurgl;Austria;Obergurgl, Austria;46.8711626;11.0282497;;0.0;;0.95;;;No pin action required.
clean;Grossglockner ULTRA-TRAIL;grossglockner-ultra-trail-kaprun-23-07-2026;Kaprun;Austria;Kaprun, Austria;47.2713898;12.7573679;;0.0;;0.95;;;No pin action required.
clean;Davos X-Trails;davos-x-trails-davos-24-07-2026;Davos;Switzerland;Davos, Switzerland;46.796198;9.8236892;;0.0;;0.95;;;No pin action required.
clean;Gondo Marathon;gondo-marathon-gondo-08-08-2026;Gondo;Switzerland;Gondo, Switzerland;46.1958512;8.1399499;;0.0;;0.95;;;No pin action required.
clean;Helsinki Marathon;helsinki-marathon-helsinki-22-08-2026;Helsinki;Finland;Helsinki, Finland;60.1666204;24.9435408;;0.0;;0.95;;;No pin action required.
clean;Reykjavik Marathon;reykjavik-marathon-reykjavik-22-08-2026;Reykjavik;Iceland;Reykjavik, Iceland;64.145981;-21.9422367;;0.0;;0.95;;;No pin action required.
clean;Kleine Zeitung Wörthersee Halbmarathon;kleine-zeitung-worthersee-halbmarathon-klagenfurt-30-08-2026;Klagenfurt;Austria;Klagenfurt, Austria;46.623943;14.3075976;;0.0;;0.95;;;No pin action required.
clean;Torlauf Dachstein;torlauf-dachstein-ramsau-am-dachstein-05-09-2026;Ramsau am Dachstein;Austria;Ramsau am Dachstein, Austria;47.4217532;13.6531171;;0.0;;0.95;;;No pin action required.
clean;Bukarest Marathon;bukarest-marathon-bukarest-11-10-2026;Bukarest;Romania;Bukarest, Romania;44.4361414;26.102684;;0.0;;0.95;;;No pin action required.
clean;Ascona-Locarno Run;ascona-locarno-run-ascona-11-10-2026;Ascona;Switzerland;Ascona, Switzerland;46.1554222;8.7707865;;0.0;;0.95;;;No pin action required.
clean;Budapest Marathon;budapest-marathon-budapest-11-10-2026;Budapest;Hungary;Budapest, Hungary;47.4978789;19.0402383;;0.0;;0.95;;;No pin action required.
clean;Salzkammergut Marathon;salzkammergut-marathon-st-wolfgang-17-10-2026;St. Wolfgang;Austria;St. Wolfgang, Austria;47.7378747;13.448274;;0.0;;0.95;;;No pin action required.
clean;Palma Marathon;palma-marathon-palma-de-mallorca-18-10-2026;Palma de Mallorca;Spain;Palma de Mallorca, Spain;39.5695818;2.6500745;;0.0;;0.95;;;No pin action required.
clean;Antwerpen Marathon;antwerpen-marathon-antwerpen-18-10-2026;Antwerpen;Belgium;Antwerpen, Belgium;51.2211097;4.3997081;;0.0;;0.95;;;No pin action required.
clean;Dublin Marathon;dublin-marathon-dublin-25-10-2026;Dublin;Ireland;Dublin, Ireland;53.3493795;-6.2605593;;0.0;;0.95;;;No pin action required.
clean;Athen Marathon;athen-marathon-athen-08-11-2026;Athen;Greece;Athen, Greece;37.9755648;23.7348324;;0.0;;0.95;;;No pin action required.
clean;Verona Run Marathon;verona-run-marathon-verona-15-11-2026;Verona;Italy;Verona, Italy;45.4384958;10.9924122;;0.0;;0.95;;;No pin action required.
clean;Welschlauf Südsteiermark;welschlauf-sudsteiermark-ehrenhausen-wies-01-05-2027;Ehrenhausen-Wies;Austria;Ehrenhausen-Wies, Austria;46.722456;15.58452;;0.3;;0.95;;;No pin action required.
clean;Zugspitz Ultratrail Garmisch-Partenkirchen;zugspitz-ultratrail-garmisch-partenkirchen-garmisch-partenkirchen-18-06-2026;Garmisch-Partenkirchen;Germany;Garmisch-Partenkirchen, Germany;47.482204;11.116756;;1.9;;0.95;;;No pin action required.
clean;Vienna Summer Night Race;vienna-summer-night-race-wien-18-06-2026;Wien;Austria;Wien, Austria;48.216704;16.393019;;1.8;;0.95;;;No pin action required.
clean;CampUS Run Stuttgart;campus-run-stuttgart-stuttgart-18-06-2026;Stuttgart;Germany;Stuttgart, Germany;48.7413921;9.0951792;;7.5;;0.95;;;No pin action required.
clean;Legdener Mittsommernachtslauf;legdener-mittsommernachtslauf-legden-19-06-2026;Legden;Germany;Legden, Germany;52.037936;7.1037835;;0.8;;0.95;;;No pin action required.
clean;MidSummerRun Hamburg;midsummerrun-hamburg-hamburg-19-06-2026;Hamburg;Germany;Hamburg, Germany;53.643053;10.073764;;11.4;;0.95;;;No pin action required.
clean;Sonnenwendlauf Markkleeberg Winter-Edition;sonnenwendlauf-markkleeberg-winter-edition-markkleeberg-19-06-2026;Markkleeberg;Germany;Markkleeberg, Germany;51.2785751;12.3718819;;0.0;;0.95;;;No pin action required.
clean;Altstadtlauf Heppenheim;altstadtlauf-heppenheim-heppenheim-19-06-2026;Heppenheim;Germany;Heppenheim, Germany;49.6423321;8.642148;;2.0;;0.95;;;No pin action required.
clean;Wallauer Mittsommerlauf;wallauer-mittsommerlauf-hofheim-wallau-19-06-2026;Hofheim-Wallau;Germany;Hofheim-Wallau, Germany;50.0640791;8.3648901;;6.1;;0.95;;;No pin action required.
clean;Seelbach-Schwarzwald-Sonnwendlauf;seelbach-schwarzwald-sonnwendlauf-seelbach-19-06-2026;Seelbach;Germany;Seelbach, Germany;48.31018;7.938145;;0.5;;0.95;;;No pin action required.
clean;Burgberglauf Gehrden;burgberglauf-gehrden-gehrden-20-06-2026;Gehrden;Germany;Gehrden, Germany;52.313508;9.6008438;;0.0;;0.95;;;No pin action required.
clean;Horremer Abendlauf Kerpen;horremer-abendlauf-kerpen-kerpen-20-06-2026;Kerpen;Germany;Kerpen, Germany;50.911261;6.7107268;;4.8;;0.95;;;No pin action required.
clean;Traunsee-Halbmarathon Ebensee - Gmunden;traunsee-halbmarathon-ebensee-gmunden-ebensee-am-traunsee-20-06-2026;Ebensee am Traunsee;Austria;Ebensee am Traunsee, Austria;47.8122366;13.7741666;;0.0;;0.95;;;No pin action required.
clean;Muddy Angel Run Dresden;muddy-angel-run-dresden-dresden-20-06-2026;Dresden;Germany;Dresden, Germany;51.022816;13.79697;;5.1;;0.95;;;No pin action required.
clean;Rats-Run Sulzbach-Rosenberg;rats-run-sulzbach-rosenberg-sulzbach-rosenberg-21-06-2026;Sulzbach-Rosenberg;Germany;Sulzbach-Rosenberg, Germany;49.4988014;11.7290848;;1.3;;0.95;;;No pin action required.
clean;Mittsommerlauf Düsseldorf;mittsommerlauf-dusseldorf-dusseldorf-21-06-2026;Düsseldorf;Germany;Düsseldorf, Germany;51.1939081;6.8848126;;8.3;;0.95;;;No pin action required.
clean;Vechtdal Trail Ommen;vechtdal-trail-ommen-ommen-20-06-2026;Ommen;Netherlands;Ommen, Netherlands;52.510347;6.4524247;;0.0;;0.95;;;No pin action required.
clean;Allgäu Mittsommer Marsch Sonthofen;allgau-mittsommer-marsch-sonthofen-sonthofen-21-06-2026;Sonthofen;Germany;Sonthofen, Germany;47.5106828;10.2749642;;1.9;;0.95;;;No pin action required.
clean;Indeland-Triathlon Eschweiler;indeland-triathlon-eschweiler-eschweiler-21-06-2026;Eschweiler;Germany;Eschweiler, Germany;50.8521731;6.2642036;;3.9;;0.95;;;No pin action required.
clean;Überlingen Run;uberlingen-run-uberlingen-21-06-2026;Überlingen;Germany;Überlingen, Germany;47.7689472;9.1450754;;1.2;;0.95;;;No pin action required.
info;Ratschings Mountain Trails;ratschings-mountain-trails-ratschings-21-06-2026;Ratschings;Germany;Ratschings, Germany;51.267923;6.532901;no_cached_city_reference;;;0.82;;;Add this city to the geocode cache during the next controlled geocoding run.
clean;Campus Run Berlin;campus-run-berlin-berlin-25-06-2026;Berlin;Germany;Berlin, Germany;52.453169;13.291379;;10.0;;0.95;;;No pin action required.
info;Kaiserkrone Trail Scheffau;kaiserkrone-trail-scheffau-scheffau-am-wilden-kaiser-26-06-2026;Scheffau am Wilden Kaiser;Germany;Scheffau am Wilden Kaiser, Germany;50.121784;8.680719;no_cached_city_reference;;;0.82;;;Add this city to the geocode cache during the next controlled geocoding run.
clean;Midnight Run Reykjavík 104 Reykjavík 21,1 km, 10 km, 5 km;midnight-run-reykjavik-104-reykjavik-21-1-km-10-km-5-km-is-104-reykjavik-25-06-2;IS 104 Reykjavík;Germany;IS 104 Reykjavík, Germany;51.1937835;6.4334846;;48.9;;0.95;;;No pin action required.
clean;Altstadtfestlauf Lauf an der Pegnitz;altstadtfestlauf-lauf-an-der-pegnitz-lauf-an-der-pegnitz-26-06-2026;Lauf an der Pegnitz;Germany;Lauf an der Pegnitz, Germany;49.5114086;11.2789722;;1.0;;0.95;;;No pin action required.
clean;Steinhuder Meer-Triathlon;steinhuder-meer-triathlon-steinhude-25-06-2026;Steinhude;Germany;Steinhude, Germany;52.45276;9.3497397;;0.8;;0.95;;;No pin action required.
info;Xletix Challenge Tirol;xletix-challenge-tirol-kuhtai-27-06-2026;Kühtai;Germany;Kühtai, Germany;53.2497728;10.4197721;no_cached_city_reference;;;0.82;;;Add this city to the geocode cache during the next controlled geocoding run.
clean;Sauwald Trail Schardenberg;sauwald-trail-schardenberg-schardenberg-27-06-2026;Schardenberg;Austria;Schardenberg, Upper Austria, Austria;48.5195888;13.4972841;;0.0;;0.95;;;No pin action required.
clean;X-Trail-Breitnau;x-trail-breitnau-breitnau-27-06-2026;Breitnau;Germany;Breitnau, Germany;47.9392607;8.0789154;;0.2;;0.95;;;No pin action required.
warning;SachsenTrail Breitenbrunn;sachsentrail-breitenbrunn-breitenbrunn-27-06-2026;Breitenbrunn;Germany;Breitenbrunn, Germany;50.456404;12.743606;coordinates_far_from_city;308.9;;0.50;;;"Review the city or pin; the current point is far from the cached city reference."
info;Lungauer Tauern Krone Challenge Tamsweg;lungauer-tauern-krone-challenge-tamsweg-tamsweg-27-06-2026;Tamsweg;Germany;Tamsweg, Germany;49.554866;9.494958;no_cached_city_reference;;;0.82;;;Add this city to the geocode cache during the next controlled geocoding run.
clean;Montafon-Arlberg-Marathon;montafon-arlberg-marathon-st-anton-27-06-2026;St. Anton;Germany;St. Anton, Germany;51.2341228;6.2472597;;0.6;;0.95;;;No pin action required.
clean;Bever-Lauf Ostbevern;bever-lauf-ostbevern-ostbevern-27-06-2026;Ostbevern;Germany;Ostbevern, Germany;52.0320649;7.8439684;;0.5;;0.95;;;No pin action required.
clean;Gettingtough Oberhof;gettingtough-oberhof-oberhof-27-06-2026;Oberhof;Germany;Oberhof, Germany;50.7073269;10.7244444;;0.1;;0.95;;;No pin action required.
info;Aletsch Halbmarathon Bettmeralp;aletsch-halbmarathon-bettmeralp-bettmeralp-28-06-2026;Bettmeralp;Germany;Bettmeralp, Germany;48.751635;9.145575;no_cached_city_reference;;;0.82;;;Add this city to the geocode cache during the next controlled geocoding run.
clean;Sunrise Run Düsseldorf;sunrise-run-dusseldorf-dusseldorf-28-06-2026;Düsseldorf;Germany;Düsseldorf, Germany;51.1825569;6.9111903;;10.5;;0.95;;;No pin action required.
warning;Schwalbacher Volkslauf Lauf gegen Armut;schwalbacher-volkslauf-lauf-gegen-armut-schwalbach-28-06-2026;Schwalbach;Germany;Schwalbach, Germany;50.1497186;8.5315695;coordinates_far_from_city;154.8;;0.50;;;"Review the city or pin; the current point is far from the cached city reference."
clean;Steinwiesenlauf Hamburg;steinwiesenlauf-hamburg-ellerbek-05-07-2026;Ellerbek;Germany;Ellerbek, Germany;53.647635;9.888435;;0.3;;0.95;;;No pin action required.
warning;Eßlinger Zeitung-Lauf;e-linger-zeitung-lauf-esslingen-05-07-2026;Esslingen;Germany;Esslingen, Germany;48.7416225;9.3042312;coordinates_far_from_city;239.8;;0.50;;;"Review the city or pin; the current point is far from the cached city reference."
clean;Stadionlauf Köln;stadionlauf-koln-koln-05-07-2026;Köln;Germany;Köln, Germany;50.9335055;6.8751167;;6.0;;0.95;;;No pin action required.
clean;Kraftsolmser Dorflauf Waldsolms;kraftsolmser-dorflauf-waldsolms-waldsolms-05-07-2026;Waldsolms;Germany;Waldsolms, Germany;50.4556612;8.4567897;;3.0;;0.95;;;No pin action required.
clean;Seiser-Alm-Halbmarathon;seiser-alm-halbmarathon-kastelruth-05-07-2026;Kastelruth;Italy;Kastelruth, South Tyrol, Italy;46.5678425;11.5596852;;4.4;;0.95;;;No pin action required.
clean;City Run Münster;city-run-munster-munster-05-07-2026;Münster;Germany;Münster, Germany;51.96133242426577;7.626396022676501;;0.2;;0.95;;;No pin action required.
clean;Ultra-Trail Val d'Aran Pyrenees;ultra-trail-val-d-aran-pyrenees-vielha-e-mijaran-05-07-2026;Vielha e Mijaran;Spain;Vielha e Mijaran, Catalonia, Spain;42.7017572;0.7954744;;0.0;;0.95;;;No pin action required.
clean;Staffelsee-Panoramalauf Murnau;staffelsee-panoramalauf-murnau-murnau-05-07-2026;Murnau;Germany;Murnau, Germany;47.684213;11.185316;;74.9;;0.95;;;No pin action required.
clean;Kirchweihlauf Neuendettelsau;kirchweihlauf-neuendettelsau-neuendettelsau-05-07-2026;Neuendettelsau;Germany;Neuendettelsau, Germany;49.2865466;10.787586;;0.2;;0.95;;;No pin action required.
clean;Sonthofer Citylauf;sonthofer-citylauf-sonthofen-10-07-2026;Sonthofen;Germany;Sonthofen, Germany;47.512886;10.2791548;;1.7;;0.95;;;No pin action required.
info;Gran Trail Courmayeur;gran-trail-courmayeur-courmayeur-10-07-2026;Courmayeur;Germany;Courmayeur, Germany;52.5190043;13.409291;no_cached_city_reference;;;0.82;;;Add this city to the geocode cache during the next controlled geocoding run.
clean;Altstadtlauf Köln;altstadtlauf-koln-koln-10-07-2026;Köln;Germany;Köln, Germany;50.9319828;6.9644356;;0.8;;0.95;;;No pin action required.
clean;Burbacher Windecklauf;burbacher-windecklauf-marxzell-burbach-10-07-2026;Marxzell-Burbach;Germany;Marxzell-Burbach, Germany;48.8758167;8.436951;;0.6;;0.95;;;No pin action required.
info;Trail Verbier St-Bernard;trail-verbier-st-bernard-verbier-10-07-2026;Verbier;Germany;Verbier, Germany;50.5995659;8.8793986;no_cached_city_reference;;;0.82;;;Add this city to the geocode cache during the next controlled geocoding run.
clean;Rosengarten Schlern Skymarathon Tiers;rosengarten-schlern-skymarathon-tiers-tiers-11-07-2026;Tiers;Italy;Tiers, South Tyrol, Italy;46.4673482;11.52748;;2.8;;0.95;;;No pin action required.
clean;Steinenberger Waldlauf;steinenberger-waldlauf-steinenberg-12-07-2026;Steinenberg;Germany;Steinenberg, Germany;48.8597111;9.5499317;;0.0;;0.95;;;No pin action required.
clean;Stadtlauf Fürstenfeldbruck;stadtlauf-furstenfeldbruck-furstenfeldbruck-12-07-2026;Fürstenfeldbruck;Germany;Fürstenfeldbruck, Germany;48.1777704;11.2523221;;0.3;;0.95;;;No pin action required.
clean;City Trail Essen;city-trail-essen-essen-12-07-2026;Essen;Germany;Essen, Germany;51.4570387;7.0092077;;0.5;;0.95;;;No pin action required.
clean;Stadtlauf Düren;stadtlauf-duren-duren-12-07-2026;Düren;Germany;Düren, Germany;50.801834;6.48195;;0.1;;0.95;;;No pin action required.
clean;Eiger Ultra Trail Grindelwald;eiger-ultra-trail-grindelwald-grindelwald-15-07-2026;Grindelwald;Switzerland;Grindelwald, Switzerland;46.6242733;8.0367462;;0.0;;0.95;;;No pin action required.
clean;Altstadtlauf Reutlingen;altstadtlauf-reutlingen-reutlingen-17-07-2026;Reutlingen;Germany;Reutlingen, Germany;48.4917556;9.2118276;;0.0;;0.95;;;No pin action required.
info;Engadin Ultra Trail;engadin-ultra-trail-samedan-17-07-2026;Samedan;Germany;Samedan, Germany;48.083493;9.865326;no_cached_city_reference;;;0.82;;;Add this city to the geocode cache during the next controlled geocoding run.
clean;Volkslauf Rund um Geislar;volkslauf-rund-um-geislar-bonn-17-07-2026;Bonn;Germany;Bonn, Germany;50.7565793;7.125186;;2.9;;0.95;;;No pin action required.
clean;Lousberglauf Aachen;lousberglauf-aachen-aachen-01-07-2026;Aachen;Germany;Aachen, Germany;50.788602;6.0697404;;1.7;;0.95;;;No pin action required.
warning;Forster Rosen-Pokal-Lauf;forster-rosen-pokal-lauf-forst-03-07-2026;Forst;Germany;Forst, Germany;51.68256;14.637928;coordinates_far_from_city;512.5;;0.50;;;"Review the city or pin; the current point is far from the cached city reference."
clean;Brunnenfestlauf Reute;brunnenfestlauf-reute-bad-waldsee-03-07-2026;Bad Waldsee;Germany;Bad Waldsee, Germany;47.9209556;9.7542772;;0.0;;0.95;;;No pin action required.
warning;Stubai Ultratrail Neustift;stubai-ultratrail-neustift-neustift-03-07-2026;Neustift;Germany;Neustift, Germany;48.5791354;13.1948733;coordinates_far_from_city;107.5;;0.50;;;"Review the city or pin; the current point is far from the cached city reference."
